0.9339 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
2.5131 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\THSarabunIT๙.ttf
2.5204 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\TH Niramit AS-IT๙ Bold Italic.ttf
2.5400 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\THSarabunIT๙ Bold.ttf
2.5984 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\TH NiramitIT๙.ttf
2.6029 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\THSarabunIT๙ BoldItalic.ttf
2.6033 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\THSarabunIT๙ Italic.ttf
2.6060 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\TH NiramitIT๙ Italic.ttf
2.6211 	WARNING 	Font Manager failed to load file C:\Windows\Fonts\TH NiramitIT๙ Bold.ttf
7.4412 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.3792 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026DADB4A588>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000026DADC61E10>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.3796 	EXP 	window1: mouseVisible = True
8.3796 	EXP 	window1: recordFrameIntervals = False
8.5454 	EXP 	window1: recordFrameIntervals = True
8.7288 	EXP 	window1: recordFrameIntervals = False
8.9366 	EXP 	Created option1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='option1', opacity=1, ori=0.0, pos=array([0. , 0.3]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
9.0173 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
